uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1004248,70,Robin,80,Physical,For Tomorrow's Journey,80,6,10,10,10,3573.661,4399.302,961.234,125.1,19.904,92.12,0.0,0.0,24.439,8.208,0.0,6.48,18.1,0.0,39.312,17.82,14.904,42.12,8.208,0.0,6.48,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement","Lushaka, the Sunken Seas"
1004248,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80,6,10,9,9,3116.709,2755.417,1152.597,141.932,89.332,195.6,22.4,0.0,0.0,7.344,7.776,5.184,6.9,7.344,8.208,25.38,46.332,64.8,7.344,7.776,5.184,CRIT DMG,SPD,ATK,ATK,"Scholar Lost in Erudition, The Ashblazing Grand Duke",The Wondrous BananAmusement Park
1004249,70,Archer,80,Quantum,The Hell Where Ideals Burn,80,1,10,10,10,3506.049,2478.818,1153.111,134.932,76.524,132.296,71.28,0.0,0.0,15.552,0.0,37.584,4.9,22.896,12.528,9.72,8.424,82.296,15.552,0.0,37.584,CRIT Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
1004249,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3279.782,2969.421,1231.685,111.0,80.504,179.116,38.88,0.0,0.0,12.096,20.304,22.032,0.0,7.776,15.12,5.4,31.104,75.816,12.096,20.304,22.032,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1004249,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,7,12,10,10,3174.666,2597.584,1326.529,151.172,14.396,67.496,0.0,0.0,0.0,26.208,15.984,240.956,10.9,15.552,28.512,0.0,9.396,17.496,8.208,15.984,62.856,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1004249,70,Mydei,80,Imaginary,"Flame of Blood, Blaze My Path",80,5,10,10,10,7907.172,1487.786,727.747,132.532,51.88,194.22,0.0,0.0,0.0,8.208,6.912,22.68,7.5,7.776,15.12,9.18,38.88,42.12,8.208,6.912,22.68,CRIT DMG,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1004249,70,Yunli,80,Physical,On the Fall of an Aeon,80,6,10,10,10,3796.297,3311.572,1055.846,96.3,80.556,116.744,38.88,0.0,0.0,12.96,15.12,0.0,2.3,6.912,7.776,18.9,30.456,66.744,12.96,15.12,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1004249,70,Jingliu,80,Ice,I Shall Be My Own Sword,80,6,10,10,10,3891.667,2361.113,1005.833,130.032,32.664,160.436,38.88,0.0,0.0,19.44,38.88,5.832,0.0,11.232,14.688,14.04,11.664,53.136,19.44,38.88,5.832,,SPD,Ice DMG Boost,ATK,"Scholar Lost in Erudition, Flex",Rutilant Arena
1004249,70,Ruan Mei,80,Ice,Past Self in Mirror,80,6,10,10,10,5072.665,1758.771,1660.06,145.832,7.916,50.0,0.0,0.0,24.439,22.032,0.0,194.748,11.8,11.664,8.64,32.4,2.916,0.0,22.032,0.0,65.448,HP,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,"Penacony, Land of the Dreams"
1004249,70,Fugue,80,Fire,Resolution Shines As Pearls of Sweat,70,6,10,10,10,4066.702,1675.509,1297.169,157.252,5.0,61.664,0.0,0.0,0.0,12.528,54.864,144.328,10.1,15.552,27.648,39.96,0.0,11.664,12.528,11.664,39.528,Effect Hit Rate,SPD,HP,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1004250,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3212.574,3452.162,1199.719,104.0,75.544,178.952,61.28,0.0,0.0,10.8,0.0,5.832,0.0,11.232,19.44,24.3,50.544,64.152,10.8,0.0,5.832,CRIT DMG,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1004250,70,Evernight,80,Ice,To Evernight's Stars,80,6,10,10,10,7584.137,1592.747,1259.642,105.9,66.368,194.196,38.88,0.0,0.0,7.776,3.456,5.184,6.9,27.648,11.664,18.9,34.668,66.096,7.776,3.456,5.184,CRIT DMG,HP,Ice DMG Boost,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1004250,70,Cyrene,80,Ice,"This Love, Forever",80,1,10,10,10,5425.42,1504.898,1146.78,186.012,48.864,170.892,38.88,0.0,0.0,0.0,11.232,16.848,32.8,23.76,16.848,0.0,27.864,18.792,0.0,11.232,16.848,CRIT DMG,SPD,Ice DMG Boost,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1004250,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,9272.646,1465.181,1097.388,87.4,60.312,199.38,24.4,0.0,0.0,0.0,14.688,11.016,0.0,19.872,0.0,14.58,36.612,71.28,0.0,14.688,11.016,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004250,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,1,10,10,10,5034.363,1217.16,1276.258,209.332,5.0,89.528,0.0,34.561,19.439,18.0,32.4,33.048,27.3,31.968,0.0,0.0,0.0,39.528,0.0,32.4,33.048,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1004250,70,Tribbie,80,Quantum,If Time Were a Flower,80,1,10,10,10,6002.35,1723.959,1500.601,88.32,45.836,258.732,10.0,0.0,19.439,0.0,0.0,18.144,0.0,10.8,26.784,30.24,28.836,70.632,0.0,0.0,18.144,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004250,70,Saber,80,Wind,A Thankless Coronation,80,6,10,10,10,3428.428,2565.821,1514.199,137.532,80.404,152.544,61.28,0.0,0.0,3.456,0.0,11.016,11.5,10.8,42.336,24.84,23.004,50.544,3.456,0.0,11.016,CRIT Rate,SPD,Wind DMG Boost,ATK,Wavestrider Captain,Inert Salsotto
1004250,70,Hysilens,80,Physical,Why Does the Ocean Sing,80,6,10,10,10,2945.018,3059.603,1163.484,152.232,23.792,66.2,38.88,0.0,0.0,3.888,138.992,5.832,11.2,3.888,24.624,15.12,18.792,16.2,3.888,45.792,5.832,Effect Hit Rate,SPD,Physical DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1004251,70,Herta,80,Ice,Make the World Clamor,60,7,12,12,12,1561.2,924.48,835.695,100.0,11.7,50.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1004251,70,Huohuo,80,Wind,Quid Pro Quo,80,3,9,10,10,5440.749,1474.687,1296.236,155.632,7.916,50.0,0.0,44.561,19.439,21.888,27.648,16.2,27.6,0.0,3.888,19.44,2.916,0.0,3.888,27.648,16.2,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Passerby of Wandering Cloud",Fleet of the Ageless
1004251,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3096.737,3838.502,967.202,110.9,68.416,201.632,22.4,0.0,0.0,11.232,12.096,11.664,6.9,12.96,0.0,0.0,43.416,86.832,11.232,12.096,11.664,CRIT DMG,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1004251,70,Acheron,80,Lightning,Good Night and Sleep Well,80,1,10,10,10,3050.67,3050.705,767.34,115.1,57.6,212.024,46.88,0.0,0.0,12.528,11.664,5.832,14.1,3.888,0.0,0.0,16.2,138.024,12.528,11.664,5.832,CRIT Rate,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1004251,70,Robin,80,Physical,Flowing Nightglow,80,3,10,10,10,3691.788,4424.802,1093.085,115.9,10.508,71.384,0.0,0.0,24.439,15.552,27.216,34.344,8.9,20.304,33.696,13.5,5.508,21.384,15.552,27.216,34.344,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
1004251,70,Ruan Mei,80,Ice,Past Self in Mirror,80,1,10,10,10,4963.387,1784.697,1371.38,143.832,19.904,84.992,0.0,0.0,24.439,15.552,7.776,196.692,9.8,12.096,15.984,5.4,14.904,34.992,15.552,7.776,67.392,HP,SPD,HP,Energy Regeneration Rate,"Thief of Shooting Meteor, Watchmaker, Master of Dream Machinations","Lushaka, the Sunken Seas"
1004252,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3166.03,2930.235,1119.347,115.3,80.828,226.42,38.88,0.0,0.0,4.32,7.776,23.328,4.3,0.0,10.368,0.0,31.428,123.12,4.32,7.776,23.328,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1004252,70,Cerydra,80,Wind,The Forever Victual,80,2,10,3,10,3716.626,4112.809,1007.978,137.74,7.916,77.216,22.4,0.0,5.0,11.232,0.0,23.976,32.8,8.208,16.416,18.36,2.916,27.216,11.232,0.0,23.976,ATK,ATK,ATK,ATK,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004252,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,6,10,10,10,4651.042,1254.5,1612.085,207.332,5.0,127.112,0.0,34.561,19.439,29.232,0.0,6.48,25.3,10.8,4.32,30.78,0.0,77.112,11.232,0.0,6.48,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1004252,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,9264.352,1448.246,962.44,87.4,67.44,221.412,24.4,0.0,0.0,3.888,10.368,18.144,0.0,19.44,0.0,4.32,43.74,93.312,3.888,10.368,18.144,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004252,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80,6,10,10,8,3591.108,1441.388,2841.112,112.9,7.592,66.848,14.4,0.0,0.0,17.344,0.0,11.016,6.9,10.541,7.776,9.72,2.592,16.848,7.344,0.0,11.016,ATK,DEF,DEF,DEF,"Self-Enshrouded Recluse, Flex",Bone Collection's Serene Demesne
1004252,70,Sunday,80,Imaginary,But the Battle Isn't Over,80,4,10,10,10,3497.807,2282.926,1242.623,161.892,11.156,204.588,0.0,0.0,34.439,21.888,10.8,11.664,35.1,12.528,18.576,4.32,6.156,52.488,3.888,10.8,11.664,CRIT DMG,SPD,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004252,70,Acheron,80,Lightning,Along the Passing Shore,80,6,10,10,10,3197.26,4086.408,909.985,105.6,62.136,217.568,8.0,0.0,0.0,12.96,15.984,17.496,4.6,10.8,10.368,4.86,53.136,42.768,12.96,15.984,17.496,CRIT DMG,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1004252,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,6,10,10,10,5439.856,1376.276,1305.444,88.32,68.516,214.308,10.0,0.0,19.439,3.456,11.664,5.832,0.0,16.416,0.0,14.58,51.516,62.208,3.456,11.664,5.832,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004253,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,7,12,12,12,9797.138,1468.022,960.852,87.4,61.608,199.38,63.28,0.0,0.0,4.32,11.232,0.0,0.0,48.384,3.888,4.86,37.908,71.28,4.32,11.232,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004253,70,Evernight,80,Ice,To Evernight's Stars,80,6,10,10,10,8695.723,1486.063,1254.708,108.2,65.072,207.156,0.0,0.0,0.0,7.776,0.0,0.0,9.2,22.896,3.888,16.2,33.372,79.056,7.776,0.0,0.0,CRIT DMG,HP,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1004253,70,Cyrene,80,Ice,"This Love, Forever",80,6,10,10,10,6434.013,1594.33,1312.564,180.512,38.172,194.22,0.0,0.0,0.0,3.456,0.0,0.0,27.3,11.232,30.672,18.9,17.172,42.12,3.456,0.0,0.0,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1004253,70,Tribbie,80,Quantum,If Time Were a Flower,80,6,10,10,10,6613.634,1580.625,1141.485,88.32,71.432,204.3,10.0,0.0,19.439,0.0,22.896,11.664,0.0,43.2,7.344,0.0,22.032,81.0,0.0,22.896,11.664,CRIT Rate,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004253,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,6,10,10,10,5484.958,1492.625,1413.783,227.432,8.24,84.992,0.0,34.561,0.0,18.0,4.32,0.0,45.4,11.232,27.216,13.5,3.24,34.992,0.0,4.32,0.0,Outgoing Healing Boost,SPD,HP,HP,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1004253,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,6,10,10,10,3098.706,2543.617,1630.376,175.372,5.0,56.48,0.0,0.0,0.0,18.0,0.0,235.124,35.1,16.848,23.328,20.52,0.0,6.48,0.0,0.0,57.024,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1004253,70,Sparkle,80,Quantum,Earthly Escapade,80,7,12,12,12,5733.71,1643.054,1024.358,161.792,5.0,234.176,0.0,0.0,19.439,31.232,8.208,18.792,29.7,22.464,11.664,0.0,0.0,56.376,11.232,8.208,18.792,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1004253,70,Feixiao,80,Wind,I Venture Forth to Hunt,80,6,10,10,10,3015.333,2988.001,1044.847,137.032,74.612,192.56,38.88,0.0,0.0,10.8,0.0,18.792,0.0,11.232,22.032,10.26,36.612,77.76,10.8,0.0,18.792,CRIT DMG,SPD,Wind DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1004254,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3438.282,3001.563,1153.769,115.0,79.532,217.996,38.88,0.0,0.0,3.456,3.456,0.0,4.0,8.208,15.984,4.86,30.132,114.696,3.456,3.456,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1004254,70,Mydei,80,Imaginary,"Flame of Blood, Blaze My Path",80,2,10,10,9,5223.796,1699.059,626.927,108.3,35.032,183.204,0.0,0.0,0.0,0.0,8.208,12.96,8.3,15.984,0.0,0.0,22.032,31.104,0.0,8.208,12.96,CRIT DMG,ATK,,,Scholar Lost in Erudition,
1004254,70,Cyrene,80,Ice,Memory's Curtain Never Falls,80,1,10,7,8,5803.979,1690.982,1038.293,171.667,19.58,197.46,0.0,0.0,5.0,15.552,6.912,44.712,23.0,11.232,31.104,0.0,14.58,45.36,15.552,6.912,44.712,CRIT DMG,SPD,HP,HP,Messenger Traversing Hackerspace,Sprightly Vonwacq
1004254,70,Evernight,80,Ice,"Sweat Now, Cry Less",80,4,10,10,10,7164.445,1566.904,860.825,121.7,70.0,208.452,0.0,0.0,0.0,11.664,11.664,6.48,22.7,8.64,4.32,5.4,24.3,80.352,11.664,11.664,6.48,CRIT DMG,HP,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1004254,70,Cerydra,80,Wind,But the Battle Isn't Over,80,4,10,10,10,4679.074,2817.501,1098.205,127.94,7.592,154.328,22.4,0.0,34.439,15.12,12.96,11.016,23.0,4.32,3.456,14.04,2.592,104.328,15.12,12.96,11.016,ATK,HP,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004254,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,5,10,10,10,8833.124,1719.818,1158.244,87.4,67.44,171.516,24.4,0.0,0.0,21.6,0.0,22.68,0.0,7.344,29.808,24.84,43.74,43.416,21.6,0.0,22.68,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004254,70,Sunday,80,Imaginary,A Grounded Ascent,80,2,10,10,10,4525.299,1729.409,1538.363,133.692,5.0,235.044,0.0,0.0,24.439,26.208,3.456,38.88,6.9,10.8,19.872,18.9,0.0,82.944,8.208,3.456,38.88,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004254,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,4,10,10,10,5090.424,1429.609,1599.045,88.32,54.584,234.396,10.0,0.0,19.439,14.688,0.0,18.792,0.0,10.8,11.664,40.5,37.584,82.296,14.688,0.0,18.792,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004255,70,The Herta,80,Ice,Into the Unreachable Veil,80,4,10,10,10,3151.947,3908.266,1220.888,104.0,73.924,184.784,22.4,0.0,0.0,14.688,0.0,11.664,0.0,10.368,8.208,24.3,48.924,69.984,14.688,0.0,11.664,CRIT DMG,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1004255,70,Saber,80,Wind,A Thankless Coronation,80,6,10,10,10,3623.641,2932.386,1303.325,103.0,57.824,245.208,71.28,0.0,0.0,3.888,6.912,0.0,2.0,16.416,31.536,8.64,40.824,78.408,3.888,6.912,0.0,CRIT DMG,ATK,Wind DMG Boost,ATK,Eagle of Twilight Line,The Wondrous BananAmusement Park
1004255,70,Tribbie,80,Quantum,If Time Were a Flower,80,4,10,10,10,6161.489,1637.65,1341.709,88.32,49.076,246.42,10.0,0.0,19.439,24.192,3.456,5.832,0.0,23.328,12.96,14.04,32.076,58.32,24.192,3.456,5.832,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1004255,70,Firefly,80,Fire,On the Fall of an Aeon,80,2,10,10,7,2797.478,2617.485,1576.514,148.872,5.0,72.68,0.0,0.0,0.0,33.328,0.0,204.932,8.6,11.664,15.984,29.16,0.0,22.68,23.328,0.0,86.832,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1004255,70,Robin,80,Physical,But the Battle Isn't Over,80,2,10,10,10,3438.416,4180.142,1100.565,125.4,13.1,84.344,0.0,0.0,34.439,0.0,19.872,5.184,18.4,7.776,31.536,0.0,8.1,34.344,0.0,19.872,5.184,ATK,ATK,ATK,Energy Regeneration Rate,"Hero of Triumphant Song, Prisoner in Deep Confinement",Sprightly Vonwacq
1004255,70,Feixiao,80,Wind,Swordplay,80,4,10,10,10,3024.149,3022.802,1008.455,137.032,64.472,156.92,0.0,0.0,0.0,0.0,35.856,12.312,0.0,12.096,16.416,24.84,41.472,42.12,0.0,35.856,12.312,CRIT DMG,SPD,ATK,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1004255,70,Acheron,80,Lightning,Along the Passing Shore,80,3,9,10,10,3046.081,2900.906,955.013,105.9,66.996,173.504,46.88,0.0,0.0,0.0,3.888,34.992,4.9,0.0,19.872,14.58,25.596,63.504,0.0,3.888,34.992,CRIT Rate,ATK,Lightning DMG Boost,,Pioneer Diver of Dead Waters,
1004256,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3390.139,2911.962,1238.035,111.0,81.476,205.684,38.88,0.0,0.0,3.888,7.776,11.016,0.0,3.888,12.096,5.4,32.076,102.384,3.888,7.776,11.016,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1004256,70,Cyrene,80,Ice,"This Love, Forever",80,6,10,10,10,6845.274,1493.189,1248.351,178.812,47.244,176.076,0.0,0.0,0.0,11.232,0.0,0.0,25.6,28.08,15.12,19.44,26.244,23.976,11.232,0.0,0.0,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1004256,70,Dan Heng â€¢ Permansor Terrae,80,Physical,Though Worlds Apart,80,1,10,10,10,2893.706,4051.413,1905.13,150.332,11.156,66.848,0.0,0.0,24.439,11.232,3.888,46.008,23.3,3.888,27.648,29.7,6.156,16.848,11.232,3.888,46.008,ATK,SPD,ATK,Energy Regeneration Rate,Self-Enshrouded Recluse,"Lushaka, the Sunken Seas"
1004256,70,Aglaea,80,Lightning,Time Woven Into Gold,80,6,7,10,10,3164.85,2289.911,1300.246,159.132,73.7,113.304,61.28,0.0,19.439,0.0,0.0,23.328,20.1,6.912,30.24,29.16,24.3,47.304,0.0,0.0,23.328,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1004256,70,Sunday,80,Imaginary,A Grounded Ascent,80,1,10,10,10,3475.498,1734.719,1305.739,160.992,8.24,187.74,38.88,0.0,24.439,29.664,36.288,0.0,34.2,15.12,23.76,0.0,3.24,35.64,11.664,36.288,0.0,CRIT DMG,SPD,Imaginary DMG Boost,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004256,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80,5,9,9,9,3040.502,2579.092,1040.914,139.932,95.052,147.2,61.28,0.0,0.0,3.456,3.456,12.96,4.9,7.344,22.464,9.72,23.652,97.2,3.456,3.456,12.96,CRIT Rate,SPD,Fire DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1004256,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80,6,10,10,10,3468.55,1463.905,4803.428,155.432,19.58,66.848,14.4,0.0,0.0,40.736,11.664,11.664,24.4,20.304,22.896,24.84,14.58,16.848,20.736,11.664,11.664,DEF,SPD,DEF,DEF,Self-Enshrouded Recluse,Broken Keel
1004256,70,Jade,80,Quantum,Yet Hope Is Priceless,80,6,10,10,10,2787.122,3351.511,1207.875,105.6,88.068,119.984,61.28,0.0,0.0,26.848,0.0,16.2,2.6,0.0,31.104,10.8,34.668,69.984,16.848,0.0,16.2,CRIT Rate,ATK,Quantum DMG Boost,ATK,The Ashblazing Grand Duke,"Duran, Dynasty of Running Wolves"
1004257,70,Saber,80,Wind,A Thankless Coronation,80,7,12,12,12,3404.407,2793.118,1326.263,141.532,62.908,236.784,22.4,0.0,0.0,0.0,0.0,0.0,15.5,7.776,15.12,4.32,37.908,69.984,0.0,0.0,0.0,CRIT DMG,SPD,ATK,ATK,Wavestrider Captain,Inert Salsotto
1004257,70,Black Swan,80,Wind,Eyes of the Prey,80,6,10,10,10,3086.979,3185.802,1083.904,145.132,11.156,56.48,53.28,0.0,0.0,8.208,123.072,12.312,18.1,15.12,19.44,30.78,6.156,6.48,8.208,63.072,12.312,ATK,SPD,Wind DMG Boost,ATK,Prisoner in Deep Confinement,Pan-Cosmic Commercial Enterprise
1004257,70,The Herta,80,Ice,Into the Unreachable Veil,80,1,10,10,10,2860.504,3268.95,1197.602,133.9,77.812,143.312,61.28,0.0,0.0,4.32,7.344,6.48,29.9,0.0,3.888,24.3,20.412,93.312,4.32,7.344,6.48,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1004257,70,Kafka,80,Lightning,Patience Is All You Need,80,2,10,10,10,3256.527,2358.853,1303.841,163.032,16.016,61.664,62.88,0.0,24.439,7.776,76.752,0.0,38.0,7.344,26.352,29.7,11.016,11.664,7.776,15.552,0.0,Effect Hit Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1004257,70,Robin,80,Physical,But the Battle Isn't Over,80,1,10,10,10,3869.567,3746.092,1057.245,123.4,14.072,50.0,0.0,0.0,34.439,18.576,75.168,24.624,16.4,8.64,6.912,9.72,9.072,0.0,18.576,75.168,24.624,ATK,ATK,ATK,Energy Regeneration Rate,"Prisoner in Deep Confinement, The Wind-Soaring Valorous",Sprightly Vonwacq
1004257,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80,6,10,10,10,9462.09,1446.986,1620.517,160.132,23.7,73.328,0.0,0.0,17.0,17.344,0.0,0.0,35.1,31.104,21.168,36.18,0.0,23.328,7.344,0.0,0.0,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple","Lushaka, the Sunken Seas"
1004257,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,6,10,10,10,4288.673,1366.676,1242.988,134.232,94.112,139.788,0.0,0.0,24.439,10.8,6.912,5.832,13.2,25.92,3.456,4.32,44.712,52.488,10.8,6.912,5.832,CRIT Rate,SPD,HP,Energy Regeneration Rate,Eagle of Twilight Line,Sprightly Vonwacq
1004257,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80,6,10,10,10,3195.228,2374.287,991.732,144.232,87.812,189.12,61.28,0.0,0.0,3.456,0.0,0.0,9.2,15.12,18.144,9.18,52.812,58.32,3.456,0.0,0.0,CRIT DMG,SPD,Fire DMG Boost,ATK,The Ashblazing Grand Duke,The Wondrous BananAmusement Park
1004258,70,Cyrene,80,Ice,"This Love, Forever",80,4,10,8,10,5224.882,1497.658,1081.157,183.112,43.032,157.284,38.88,0.0,0.0,23.76,7.344,11.664,29.9,10.368,7.344,0.0,22.032,5.184,23.76,7.344,11.664,CRIT DMG,SPD,Ice DMG Boost,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1004258,70,Dan Heng â€¢ Permansor Terrae,80,Physical,Though Worlds Apart,80,6,10,10,10,3022.798,4394.502,1685.326,134.5,25.088,79.16,0.0,0.0,24.439,0.0,8.64,42.12,32.5,8.208,19.008,13.5,20.088,29.16,0.0,8.64,42.12,ATK,ATK,ATK,Energy Regeneration Rate,Self-Enshrouded Recluse,"Lushaka, the Sunken Seas"
1004258,70,Sunday,80,Imaginary,A Grounded Ascent,80,6,10,10,10,4435.224,1647.891,1283.912,161.292,23.144,200.7,0.0,0.0,24.439,36.576,11.232,5.184,34.5,8.64,15.984,4.32,18.144,48.6,18.576,11.232,5.184,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1004258,70,Aventurine,80,Imaginary,Day One of My New Life,80,6,10,10,10,3625.716,1274.673,4362.684,136.232,7.916,56.48,14.4,0.0,0.0,21.232,58.752,0.0,5.2,22.896,8.208,31.86,2.916,6.48,11.232,58.752,0.0,DEF,SPD,DEF,DEF,Knight of Purity Palace,Belobog of the Architects
1004258,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,A Secret Vow,1,6,10,10,10,2216.929,1886.767,559.993,104.6,58.048,193.208,106.28,0.0,0.0,4.32,14.256,6.48,2.6,3.888,4.32,0.0,33.048,78.408,4.32,14.256,6.48,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
